ncbi_taxon_id,species,family_x,target_list_status,sequencing_status,aphia_id,url,scientificname,authority,status,rank,valid_aphia_id,valid_name,order,family_y,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,binomial_emma,fb_match_count,example_author,example_subfamily,example_comments,length_median,length_min,length_max,weight_median,weight_min,weight_max,vulnerability_median,vulnerability_min,vulnerability_max
464744,Bathyraja meridionalis,Arhynchobatidae,long_list,-,234792,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234792,Bathyraja meridionalis,"Stehmann, 1987",accepted,Species,234792,Bathyraja meridionalis,Rajiformes,Arhynchobatidae,Bathyraja,1,0,0,0,NA,Bathyraja meridionalis,56,"(Gilbert, 1896)",NA,"This species lives in deep waters, on the upper continental slope and often over fine sediment; reported to have a preference for colder temperatures than its congeners. The size at maturity for males is from 109 to 120 cm TL, for females 145 cm TL; size at birth  uncertain, with the smallest free-swimming specimen measured 19 cm TL. Feeds on annelids, cephalopods, crabs, shrimps, and bony fishes, the smaller individuals consume more invertebrates (Ref. 126515). Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205). The light golden brown egg cases are large (10.8-11.1 cm TL), with coarse surface due to the rasp-like denticles; with a distinct groove between the lateral keel and the case (absent in all other ENP skate egg cases) and with horns at the corners, the anterior horns more robust than posteriors, with both sets becoming flat and thread-like at tips (Ref. 126515).",101.5,14.399999618530273,342,10600,5000,23100,65.74,10,90
341248,Bathyraja minispinosa,Arhynchobatidae,long_list,-,271524,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271524,Bathyraja minispinosa,"Ishiyama & Ishihara, 1977",accepted,Species,271524,Bathyraja minispinosa,Rajiformes,Arhynchobatidae,Bathyraja,1,0,0,0,NA,Bathyraja minispinosa,56,"(Gilbert, 1896)",NA,"This species lives in deep waters, on the upper continental slope and often over fine sediment; reported to have a preference for colder temperatures than its congeners. The size at maturity for males is from 109 to 120 cm TL, for females 145 cm TL; size at birth  uncertain, with the smallest free-swimming specimen measured 19 cm TL. Feeds on annelids, cephalopods, crabs, shrimps, and bony fishes, the smaller individuals consume more invertebrates (Ref. 126515). Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205). The light golden brown egg cases are large (10.8-11.1 cm TL), with coarse surface due to the rasp-like denticles; with a distinct groove between the lateral keel and the case (absent in all other ENP skate egg cases) and with horns at the corners, the anterior horns more robust than posteriors, with both sets becoming flat and thread-like at tips (Ref. 126515).",101.5,14.399999618530273,342,10600,5000,23100,65.74,10,90
458561,Bathyraja multispinis,Arhynchobatidae,long_list,-,271525,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271525,Bathyraja multispinis,"(Norman, 1937)",accepted,Species,271525,Bathyraja multispinis,Rajiformes,Arhynchobatidae,Bathyraja,1,0,0,0,NA,Bathyraja multispinis,56,"(Gilbert, 1896)",NA,"This species lives in deep waters, on the upper continental slope and often over fine sediment; reported to have a preference for colder temperatures than its congeners. The size at maturity for males is from 109 to 120 cm TL, for females 145 cm TL; size at birth  uncertain, with the smallest free-swimming specimen measured 19 cm TL. Feeds on annelids, cephalopods, crabs, shrimps, and bony fishes, the smaller individuals consume more invertebrates (Ref. 126515). Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205). The light golden brown egg cases are large (10.8-11.1 cm TL), with coarse surface due to the rasp-like denticles; with a distinct groove between the lateral keel and the case (absent in all other ENP skate egg cases) and with horns at the corners, the anterior horns more robust than posteriors, with both sets becoming flat and thread-like at tips (Ref. 126515).",101.5,14.399999618530273,342,10600,5000,23100,65.74,10,90
464745,Bathyraja murrayi,Arhynchobatidae,long_list,-,234763,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234763,Bathyraja murrayi,"(Günther, 1880)",accepted,Species,234763,Bathyraja murrayi,Rajiformes,Arhynchobatidae,Bathyraja,1,0,0,0,NA,Bathyraja murrayi,56,"(Gilbert, 1896)",NA,"This species lives in deep waters, on the upper continental slope and often over fine sediment; reported to have a preference for colder temperatures than its congeners. The size at maturity for males is from 109 to 120 cm TL, for females 145 cm TL; size at birth  uncertain, with the smallest free-swimming specimen measured 19 cm TL. Feeds on annelids, cephalopods, crabs, shrimps, and bony fishes, the smaller individuals consume more invertebrates (Ref. 126515). Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205). The light golden brown egg cases are large (10.8-11.1 cm TL), with coarse surface due to the rasp-like denticles; with a distinct groove between the lateral keel and the case (absent in all other ENP skate egg cases) and with horns at the corners, the anterior horns more robust than posteriors, with both sets becoming flat and thread-like at tips (Ref. 126515).",101.5,14.399999618530273,342,10600,5000,23100,65.74,10,90
1213666,Bathyraja pallida,Arhynchobatidae,long_list,-,105866,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105866,Bathyraja pallida,"(Forster, 1967)",accepted,Species,105866,Bathyraja pallida,Rajiformes,Arhynchobatidae,Bathyraja,1,0,0,0,NA,Bathyraja pallida,56,"(Gilbert, 1896)",NA,"This species lives in deep waters, on the upper continental slope and often over fine sediment; reported to have a preference for colder temperatures than its congeners. The size at maturity for males is from 109 to 120 cm TL, for females 145 cm TL; size at birth  uncertain, with the smallest free-swimming specimen measured 19 cm TL. Feeds on annelids, cephalopods, crabs, shrimps, and bony fishes, the smaller individuals consume more invertebrates (Ref. 126515). Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205). The light golden brown egg cases are large (10.8-11.1 cm TL), with coarse surface due to the rasp-like denticles; with a distinct groove between the lateral keel and the case (absent in all other ENP skate egg cases) and with horns at the corners, the anterior horns more robust than posteriors, with both sets becoming flat and thread-like at tips (Ref. 126515).",101.5,14.399999618530273,342,10600,5000,23100,65.74,10,90
658173,Bathyraja panthera,Arhynchobatidae,long_list,-,712390,https://www.marinespecies.org/aphia.php?p=taxdetails&id=712390,Bathyraja panthera,"Orr, Stevenson, Hoff, Spies & McEachran, 2011",accepted,Species,712390,Bathyraja panthera,Rajiformes,Arhynchobatidae,Bathyraja,1,0,0,0,NA,Bathyraja panthera,56,"(Gilbert, 1896)",NA,"This species lives in deep waters, on the upper continental slope and often over fine sediment; reported to have a preference for colder temperatures than its congeners. The size at maturity for males is from 109 to 120 cm TL, for females 145 cm TL; size at birth  uncertain, with the smallest free-swimming specimen measured 19 cm TL. Feeds on annelids, cephalopods, crabs, shrimps, and bony fishes, the smaller individuals consume more invertebrates (Ref. 126515). Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205). The light golden brown egg cases are large (10.8-11.1 cm TL), with coarse surface due to the rasp-like denticles; with a distinct groove between the lateral keel and the case (absent in all other ENP skate egg cases) and with horns at the corners, the anterior horns more robust than posteriors, with both sets becoming flat and thread-like at tips (Ref. 126515).",101.5,14.399999618530273,342,10600,5000,23100,65.74,10,90
341249,Bathyraja parmifera,Arhynchobatidae,long_list,-,271528,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271528,Bathyraja parmifera,"(Bean, 1881)",unaccepted,Species,1577324,Arctoraja parmifera,Rajiformes,Arhynchobatidae,Bathyraja,1,0,0,0,NA,Bathyraja parmifera,56,"(Gilbert, 1896)",NA,"This species lives in deep waters, on the upper continental slope and often over fine sediment; reported to have a preference for colder temperatures than its congeners. The size at maturity for males is from 109 to 120 cm TL, for females 145 cm TL; size at birth  uncertain, with the smallest free-swimming specimen measured 19 cm TL. Feeds on annelids, cephalopods, crabs, shrimps, and bony fishes, the smaller individuals consume more invertebrates (Ref. 126515). Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205). The light golden brown egg cases are large (10.8-11.1 cm TL), with coarse surface due to the rasp-like denticles; with a distinct groove between the lateral keel and the case (absent in all other ENP skate egg cases) and with horns at the corners, the anterior horns more robust than posteriors, with both sets becoming flat and thread-like at tips (Ref. 126515).",101.5,14.399999618530273,342,10600,5000,23100,65.74,10,90
464748,Bathyraja richardsoni,Arhynchobatidae,long_list,-,105867,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105867,Bathyraja richardsoni,"(Garrick, 1961)",accepted,Species,105867,Bathyraja richardsoni,Rajiformes,Arhynchobatidae,Bathyraja,1,0,0,0,NA,Bathyraja richardsoni,56,"(Gilbert, 1896)",NA,"This species lives in deep waters, on the upper continental slope and often over fine sediment; reported to have a preference for colder temperatures than its congeners. The size at maturity for males is from 109 to 120 cm TL, for females 145 cm TL; size at birth  uncertain, with the smallest free-swimming specimen measured 19 cm TL. Feeds on annelids, cephalopods, crabs, shrimps, and bony fishes, the smaller individuals consume more invertebrates (Ref. 126515). Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205). The light golden brown egg cases are large (10.8-11.1 cm TL), with coarse surface due to the rasp-like denticles; with a distinct groove between the lateral keel and the case (absent in all other ENP skate egg cases) and with horns at the corners, the anterior horns more robust than posteriors, with both sets becoming flat and thread-like at tips (Ref. 126515).",101.5,14.399999618530273,342,10600,5000,23100,65.74,10,90
458562,Bathyraja scaphiops,Arhynchobatidae,long_list,-,271531,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271531,Bathyraja scaphiops,"(Norman, 1937)",accepted,Species,271531,Bathyraja scaphiops,Rajiformes,Arhynchobatidae,Bathyraja,1,0,0,0,NA,Bathyraja scaphiops,56,"(Gilbert, 1896)",NA,"This species lives in deep waters, on the upper continental slope and often over fine sediment; reported to have a preference for colder temperatures than its congeners. The size at maturity for males is from 109 to 120 cm TL, for females 145 cm TL; size at birth  uncertain, with the smallest free-swimming specimen measured 19 cm TL. Feeds on annelids, cephalopods, crabs, shrimps, and bony fishes, the smaller individuals consume more invertebrates (Ref. 126515). Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205). The light golden brown egg cases are large (10.8-11.1 cm TL), with coarse surface due to the rasp-like denticles; with a distinct groove between the lateral keel and the case (absent in all other ENP skate egg cases) and with horns at the corners, the anterior horns more robust than posteriors, with both sets becoming flat and thread-like at tips (Ref. 126515).",101.5,14.399999618530273,342,10600,5000,23100,65.74,10,90
2448489,Bathyraja sexoculata,Arhynchobatidae,long_list,-,1577297,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1577297,Bathyraja sexoculata,"Misawa, Orlov, Orlova, Gordeev & Ishihara, 2020",accepted,Species,1577297,Bathyraja sexoculata,Rajiformes,Arhynchobatidae,Bathyraja,1,0,0,0,NA,Bathyraja sexoculata,56,"(Gilbert, 1896)",NA,"This species lives in deep waters, on the upper continental slope and often over fine sediment; reported to have a preference for colder temperatures than its congeners. The size at maturity for males is from 109 to 120 cm TL, for females 145 cm TL; size at birth  uncertain, with the smallest free-swimming specimen measured 19 cm TL. Feeds on annelids, cephalopods, crabs, shrimps, and bony fishes, the smaller individuals consume more invertebrates (Ref. 126515). Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205). The light golden brown egg cases are large (10.8-11.1 cm TL), with coarse surface due to the rasp-like denticles; with a distinct groove between the lateral keel and the case (absent in all other ENP skate egg cases) and with horns at the corners, the anterior horns more robust than posteriors, with both sets becoming flat and thread-like at tips (Ref. 126515).",101.5,14.399999618530273,342,10600,5000,23100,65.74,10,90
464749,Bathyraja shuntovi,Arhynchobatidae,long_list,-,271533,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271533,Bathyraja shuntovi,"Dolganov, 1985",accepted,Species,271533,Bathyraja shuntovi,Rajiformes,Arhynchobatidae,Bathyraja,1,0,0,0,NA,Bathyraja shuntovi,56,"(Gilbert, 1896)",NA,"This species lives in deep waters, on the upper continental slope and often over fine sediment; reported to have a preference for colder temperatures than its congeners. The size at maturity for males is from 109 to 120 cm TL, for females 145 cm TL; size at birth  uncertain, with the smallest free-swimming specimen measured 19 cm TL. Feeds on annelids, cephalopods, crabs, shrimps, and bony fishes, the smaller individuals consume more invertebrates (Ref. 126515). Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205). The light golden brown egg cases are large (10.8-11.1 cm TL), with coarse surface due to the rasp-like denticles; with a distinct groove between the lateral keel and the case (absent in all other ENP skate egg cases) and with horns at the corners, the anterior horns more robust than posteriors, with both sets becoming flat and thread-like at tips (Ref. 126515).",101.5,14.399999618530273,342,10600,5000,23100,65.74,10,90
658171,Bathyraja simoterus,Arhynchobatidae,long_list,-,316399,https://www.marinespecies.org/aphia.php?p=taxdetails&id=316399,Arctoraja simoterus,"(Ishiyama, 1967)",accepted,Species,316399,Arctoraja simoterus,Rajiformes,Rajidae,Arctoraja,1,0,0,0,NA,Arctoraja simoterus,3,"(Bean, 1881)",NA,"An epi- to mesobenthic species (Ref. 89865). Large individuals are reported to feed on  <i>Pleurogrammus monopterygius</i> and miscellaneous other fishes, while the smaller ones feed on crabs and amphipods; in the eastern Bering Sea, mature individuals feed primarily on <i>Theragra chalcogramma</i>, miscellaneous fishes, and <i>Chionocetes</i>crabs (Ref. 89865). Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205).  Egg capsules are 12.9-15.0 cm long and 8.9-9.1 cm wide (Ref. 41249, 41298).",101,35.20000076293945,135,18200,18200,18200,60.6,25.2,68.54
392424,Bathyraja smirnovi,Arhynchobatidae,long_list,-,271535,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271535,Bathyraja smirnovi,"(Soldatov & Pavlenko, 1915)",accepted,Species,271535,Bathyraja smirnovi,Rajiformes,Arhynchobatidae,Bathyraja,1,0,0,0,NA,Bathyraja smirnovi,56,"(Gilbert, 1896)",NA,"This species lives in deep waters, on the upper continental slope and often over fine sediment; reported to have a preference for colder temperatures than its congeners. The size at maturity for males is from 109 to 120 cm TL, for females 145 cm TL; size at birth  uncertain, with the smallest free-swimming specimen measured 19 cm TL. Feeds on annelids, cephalopods, crabs, shrimps, and bony fishes, the smaller individuals consume more invertebrates (Ref. 126515). Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205). The light golden brown egg cases are large (10.8-11.1 cm TL), with coarse surface due to the rasp-like denticles; with a distinct groove between the lateral keel and the case (absent in all other ENP skate egg cases) and with horns at the corners, the anterior horns more robust than posteriors, with both sets becoming flat and thread-like at tips (Ref. 126515).",101.5,14.399999618530273,342,10600,5000,23100,65.74,10,90
1414470,Bathyraja smithii,Arhynchobatidae,long_list,-,217383,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217383,Bathyraja smithii,"(Müller & Henle, 1841)",accepted,Species,217383,Bathyraja smithii,Rajiformes,Arhynchobatidae,Bathyraja,1,0,0,0,NA,Bathyraja smithii,56,"(Gilbert, 1896)",NA,"This species lives in deep waters, on the upper continental slope and often over fine sediment; reported to have a preference for colder temperatures than its congeners. The size at maturity for males is from 109 to 120 cm TL, for females 145 cm TL; size at birth  uncertain, with the smallest free-swimming specimen measured 19 cm TL. Feeds on annelids, cephalopods, crabs, shrimps, and bony fishes, the smaller individuals consume more invertebrates (Ref. 126515). Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205). The light golden brown egg cases are large (10.8-11.1 cm TL), with coarse surface due to the rasp-like denticles; with a distinct groove between the lateral keel and the case (absent in all other ENP skate egg cases) and with horns at the corners, the anterior horns more robust than posteriors, with both sets becoming flat and thread-like at tips (Ref. 126515).",101.5,14.399999618530273,342,10600,5000,23100,65.74,10,90
557337,Bathyraja spinicauda,Arhynchobatidae,long_list,-,105868,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105868,Bathyraja spinicauda,"(Jensen, 1914)",accepted,Species,105868,Bathyraja spinicauda,Rajiformes,Arhynchobatidae,Bathyraja,1,0,0,0,NA,Bathyraja spinicauda,56,"(Gilbert, 1896)",NA,"This species lives in deep waters, on the upper continental slope and often over fine sediment; reported to have a preference for colder temperatures than its congeners. The size at maturity for males is from 109 to 120 cm TL, for females 145 cm TL; size at birth  uncertain, with the smallest free-swimming specimen measured 19 cm TL. Feeds on annelids, cephalopods, crabs, shrimps, and bony fishes, the smaller individuals consume more invertebrates (Ref. 126515). Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205). The light golden brown egg cases are large (10.8-11.1 cm TL), with coarse surface due to the rasp-like denticles; with a distinct groove between the lateral keel and the case (absent in all other ENP skate egg cases) and with horns at the corners, the anterior horns more robust than posteriors, with both sets becoming flat and thread-like at tips (Ref. 126515).",101.5,14.399999618530273,342,10600,5000,23100,65.74,10,90
2169489,Bathyraja spinosissima,Arhynchobatidae,long_list,-,271536,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271536,Bathyraja spinosissima,"(Beebe & Tee-Van, 1941)",accepted,Species,271536,Bathyraja spinosissima,Rajiformes,Arhynchobatidae,Bathyraja,1,0,0,0,NA,Bathyraja spinosissima,56,"(Gilbert, 1896)",NA,"This species lives in deep waters, on the upper continental slope and often over fine sediment; reported to have a preference for colder temperatures than its congeners. The size at maturity for males is from 109 to 120 cm TL, for females 145 cm TL; size at birth  uncertain, with the smallest free-swimming specimen measured 19 cm TL. Feeds on annelids, cephalopods, crabs, shrimps, and bony fishes, the smaller individuals consume more invertebrates (Ref. 126515). Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205). The light golden brown egg cases are large (10.8-11.1 cm TL), with coarse surface due to the rasp-like denticles; with a distinct groove between the lateral keel and the case (absent in all other ENP skate egg cases) and with horns at the corners, the anterior horns more robust than posteriors, with both sets becoming flat and thread-like at tips (Ref. 126515).",101.5,14.399999618530273,342,10600,5000,23100,65.74,10,90
341250,Bathyraja taranetzi,Arhynchobatidae,long_list,-,298834,https://www.marinespecies.org/aphia.php?p=taxdetails&id=298834,Bathyraja taranetzi,"(Dolganov, 1983)",accepted,Species,298834,Bathyraja taranetzi,Rajiformes,Arhynchobatidae,Bathyraja,1,1,0,0,NA,Bathyraja taranetzi,56,"(Gilbert, 1896)",NA,"This species lives in deep waters, on the upper continental slope and often over fine sediment; reported to have a preference for colder temperatures than its congeners. The size at maturity for males is from 109 to 120 cm TL, for females 145 cm TL; size at birth  uncertain, with the smallest free-swimming specimen measured 19 cm TL. Feeds on annelids, cephalopods, crabs, shrimps, and bony fishes, the smaller individuals consume more invertebrates (Ref. 126515). Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205). The light golden brown egg cases are large (10.8-11.1 cm TL), with coarse surface due to the rasp-like denticles; with a distinct groove between the lateral keel and the case (absent in all other ENP skate egg cases) and with horns at the corners, the anterior horns more robust than posteriors, with both sets becoming flat and thread-like at tips (Ref. 126515).",101.5,14.399999618530273,342,10600,5000,23100,65.74,10,90
2448487,Bathyraja trachouros,Arhynchobatidae,long_list,-,271537,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271537,Bathyraja trachouros,"(Ishiyama, 1958)",accepted,Species,271537,Bathyraja trachouros,Rajiformes,Arhynchobatidae,Bathyraja,1,0,0,0,NA,Bathyraja trachouros,56,"(Gilbert, 1896)",NA,"This species lives in deep waters, on the upper continental slope and often over fine sediment; reported to have a preference for colder temperatures than its congeners. The size at maturity for males is from 109 to 120 cm TL, for females 145 cm TL; size at birth  uncertain, with the smallest free-swimming specimen measured 19 cm TL. Feeds on annelids, cephalopods, crabs, shrimps, and bony fishes, the smaller individuals consume more invertebrates (Ref. 126515). Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205). The light golden brown egg cases are large (10.8-11.1 cm TL), with coarse surface due to the rasp-like denticles; with a distinct groove between the lateral keel and the case (absent in all other ENP skate egg cases) and with horns at the corners, the anterior horns more robust than posteriors, with both sets becoming flat and thread-like at tips (Ref. 126515).",101.5,14.399999618530273,342,10600,5000,23100,65.74,10,90
341251,Bathyraja trachura,Arhynchobatidae,long_list,-,271538,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271538,Bathyraja trachura,"(Gilbert, 1892)",accepted,Species,271538,Bathyraja trachura,Rajiformes,Arhynchobatidae,Bathyraja,1,0,0,0,NA,Bathyraja trachura,56,"(Gilbert, 1896)",NA,"This species lives in deep waters, on the upper continental slope and often over fine sediment; reported to have a preference for colder temperatures than its congeners. The size at maturity for males is from 109 to 120 cm TL, for females 145 cm TL; size at birth  uncertain, with the smallest free-swimming specimen measured 19 cm TL. Feeds on annelids, cephalopods, crabs, shrimps, and bony fishes, the smaller individuals consume more invertebrates (Ref. 126515). Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205). The light golden brown egg cases are large (10.8-11.1 cm TL), with coarse surface due to the rasp-like denticles; with a distinct groove between the lateral keel and the case (absent in all other ENP skate egg cases) and with horns at the corners, the anterior horns more robust than posteriors, with both sets becoming flat and thread-like at tips (Ref. 126515).",101.5,14.399999618530273,342,10600,5000,23100,65.74,10,90
392425,Bathyraja violacea,Arhynchobatidae,long_list,-,271540,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271540,Bathyraja violacea,"(Suvorov, 1935)",accepted,Species,271540,Bathyraja violacea,Rajiformes,Arhynchobatidae,Bathyraja,1,0,0,0,NA,Bathyraja violacea,56,"(Gilbert, 1896)",NA,"This species lives in deep waters, on the upper continental slope and often over fine sediment; reported to have a preference for colder temperatures than its congeners. The size at maturity for males is from 109 to 120 cm TL, for females 145 cm TL; size at birth  uncertain, with the smallest free-swimming specimen measured 19 cm TL. Feeds on annelids, cephalopods, crabs, shrimps, and bony fishes, the smaller individuals consume more invertebrates (Ref. 126515). Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205). The light golden brown egg cases are large (10.8-11.1 cm TL), with coarse surface due to the rasp-like denticles; with a distinct groove between the lateral keel and the case (absent in all other ENP skate egg cases) and with horns at the corners, the anterior horns more robust than posteriors, with both sets becoming flat and thread-like at tips (Ref. 126515).",101.5,14.399999618530273,342,10600,5000,23100,65.74,10,90
1213668,Brochiraja albilabiata,Arhynchobatidae,long_list,-,279993,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279993,Brochiraja albilabiata,"Last & McEachran, 2006",accepted,Species,279993,Brochiraja albilabiata,Rajiformes,Arhynchobatidae,Brochiraja,1,0,0,0,NA,Brochiraja albilabiata,8,"Last & McEachran, 2006",NA,Known only from a single specimen; no information on mature males or juveniles (Ref. 58023).,50.95000076293945,32.5,80,NA,Inf,-Inf,41.74,22.5,52
1213615,Brochiraja asperula,Arhynchobatidae,long_list,-,279994,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279994,Brochiraja asperula,"(Garrick & Paul, 1974)",accepted,Species,279994,Brochiraja asperula,Rajiformes,Arhynchobatidae,Brochiraja,1,0,0,0,NA,Brochiraja asperula,8,"Last & McEachran, 2006",NA,Known only from a single specimen; no information on mature males or juveniles (Ref. 58023).,50.95000076293945,32.5,80,NA,Inf,-Inf,41.74,22.5,52
1213670,Brochiraja leviveneta,Arhynchobatidae,long_list,-,279995,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279995,Brochiraja leviveneta,"Last & McEachran, 2006",accepted,Species,279995,Brochiraja leviveneta,Rajiformes,Arhynchobatidae,Brochiraja,1,0,0,0,NA,Brochiraja leviveneta,8,"Last & McEachran, 2006",NA,Known only from a single specimen; no information on mature males or juveniles (Ref. 58023).,50.95000076293945,32.5,80,NA,Inf,-Inf,41.74,22.5,52
1213671,Brochiraja microspinifera,Arhynchobatidae,long_list,-,279996,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279996,Brochiraja microspinifera,"Last & McEachran, 2006",accepted,Species,279996,Brochiraja microspinifera,Rajiformes,Arhynchobatidae,Brochiraja,1,0,0,0,NA,Brochiraja microspinifera,8,"Last & McEachran, 2006",NA,Known only from a single specimen; no information on mature males or juveniles (Ref. 58023).,50.95000076293945,32.5,80,NA,Inf,-Inf,41.74,22.5,52
1213672,Brochiraja spinifera,Arhynchobatidae,long_list,-,279997,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279997,Brochiraja spinifera,"(Garrick & Paul, 1974)",accepted,Species,279997,Brochiraja spinifera,Rajiformes,Arhynchobatidae,Brochiraja,1,0,0,0,NA,Brochiraja spinifera,8,"Last & McEachran, 2006",NA,Known only from a single specimen; no information on mature males or juveniles (Ref. 58023).,50.95000076293945,32.5,80,NA,Inf,-Inf,41.74,22.5,52
1213692,Insentiraja subtilispinosa,Arhynchobatidae,long_list,-,281181,https://www.marinespecies.org/aphia.php?p=taxdetails&id=281181,Insentiraja subtilispinosa,"(Stehmann, 1989)",accepted,Species,281181,Insentiraja subtilispinosa,Rajiformes,Arhynchobatidae,Insentiraja,1,0,0,0,NA,Insentiraja subtilispinosa,2,"(Yearsley & Last, 1992)",NA,Oviparous (Ref. 50449).  Eggs have horn-like projections on the shell (Ref. 205).,57,57,57,NA,Inf,-Inf,42.44,42.08,42.8
495866,Irolita waitii,Arhynchobatidae,long_list,-,281183,https://www.marinespecies.org/aphia.php?p=taxdetails&id=281183,Irolita waitii,"(McCulloch, 1911)",accepted,Species,281183,Irolita waitii,Rajiformes,Arhynchobatidae,Irolita,1,0,0,0,NA,Irolita waitii,2,"(McCulloch, 1911)",NA,"Occur over soft bottoms of the continental shelf (Ref. 7300, 75154).  Oviparous.  Distinct pairing with embrace.  Young may tend to follow large objects, such as their mother (Ref. 205).  Eggs are oblong capsules with stiff pointed horns at the corners deposited in sandy or muddy flats (Ref. 205).  Egg capsules are 5.1-7.6 cm long and 3.2-3.8 cm wide (Ref. 41308). Males reaches maturity at ca. 46 cm TL. Occassionally caught as bycatch and typically discarded (Ref. 114953).",47.5,43,52,NA,Inf,-Inf,36.9,33,40.8
